tweet_id,positive_sentiment,negative_sentiment,numb_of_questions,tweet_length,userFollowersCount,userFriendsCount,user_list_count,dict_precision,dict_recall,dict_f_measure
1.1558102175878144e+18,2.0,57.0,34.0,156.0,21767.0,23931.0,18.0,0.0,0.0,0.0
1.1558104155967035e+18,2.0,63.0,18.0,99.0,67928.0,39311.0,1330.0,0.0,0.0,0.0
1.1558119189443827e+18,8.0,45.0,26.0,116.0,65.0,82.0,0.0,0.0,0.0,0.0
1.155812587227013e+18,13.0,43.0,23.0,123.0,3885.0,3981.0,177.0,0.0,0.0,0.0
1.1558207463562854e+18,2.0,38.0,21.0,103.0,18.0,42.0,0.0,0.0,0.0,0.0
1.1558254650696704e+18,1.0,66.0,50.0,254.0,208.0,271.0,2.0,10.0,11.0,10.0
1.155831668185477e+18,8.0,56.0,9.0,57.0,1540.0,1863.0,126.0,0.0,0.0,0.0
1.155832058184421e+18,4.0,44.0,11.0,58.0,3972.0,4222.0,191.0,0.0,0.0,0.0
1.1558322761036964e+18,8.0,56.0,9.0,57.0,1252.0,1127.0,14.0,0.0,0.0,0.0
1.155834676726194e+18,11.0,44.0,36.0,157.0,14.0,105.0,0.0,0.0,0.0,0.0
1.155836400237011e+18,3.0,63.0,18.0,91.0,302.0,352.0,68.0,10.0,11.0,10.0
1.1558373661515817e+18,17.0,36.0,22.0,111.0,9.0,99.0,0.0,0.0,0.0,0.0
1.1558428033285325e+18,2.0,34.0,14.0,44.0,28.0,58.0,1.0,0.0,0.0,0.0
1.1558449281629798e+18,4.0,44.0,11.0,58.0,24.0,28.0,1.0,0.0,0.0,0.0
1.1558450530190336e+18,5.0,54.0,27.0,143.0,1926.0,76.0,24.0,0.0,0.0,0.0
1.1558455331367608e+18,1.0,64.0,53.0,262.0,40.0,79.0,0.0,0.0,0.0,0.0
1.1558473460282573e+18,6.0,53.0,46.0,237.0,1832.0,3371.0,19.0,0.0,0.0,0.0
1.1558552074834862e+18,2.0,52.0,47.0,222.0,1917.0,5001.0,24.0,10.0,11.0,10.0
1.1558592408646164e+18,1.0,54.0,39.0,155.0,1140.0,940.0,53.0,10.0,11.0,10.0
1.1558604533035415e+18,2.0,62.0,56.0,259.0,1240.0,1627.0,37.0,0.0,0.0,0.0
1.1558606186389668e+18,3.0,61.0,45.0,222.0,1113.0,21.0,8.0,10.0,11.0,10.0
1.15586125536367e+18,11.0,38.0,16.0,88.0,3554.0,1074.0,268.0,12.0,11.0,11.0
1.155861337567834e+18,5.0,65.0,17.0,98.0,860.0,861.0,27.0,0.0,0.0,0.0
1.155862302215811e+18,2.0,61.0,29.0,112.0,3.0,21.0,0.0,0.0,0.0,0.0
1.1558661878358917e+18,5.0,65.0,17.0,98.0,1007.0,1435.0,66.0,0.0,0.0,0.0
1.1558711742635415e+18,3.0,63.0,38.0,158.0,1821.0,3388.0,8.0,10.0,11.0,10.0
1.1558734137365996e+18,4.0,57.0,35.0,170.0,31.0,98.0,1.0,0.0,0.0,0.0
1.1558734714712596e+18,21.0,32.0,15.0,75.0,488.0,382.0,2.0,0.0,0.0,0.0
1.1558751580426322e+18,9.0,53.0,15.0,54.0,63621.0,2946.0,763.0,16.0,11.0,13.0
1.1558784150792888e+18,9.0,42.0,14.0,58.0,1300.0,29.0,1.0,20.0,11.0,14.0
1.155885701470331e+18,2.0,58.0,18.0,90.0,2888741.0,628.0,22319.0,0.0,0.0,0.0
1.1558906222906368e+18,6.0,63.0,33.0,171.0,1278.0,1265.0,57.0,10.0,11.0,10.0
1.155892506569171e+18,3.0,39.0,2.0,12.0,99.0,143.0,3.0,0.0,0.0,0.0
1.155892756876845e+18,0.0,18.0,54.0,227.0,339.0,184.0,34.0,0.0,0.0,0.0
1.1558964935109427e+18,43.0,22.0,13.0,60.0,11.0,79.0,0.0,0.0,0.0,0.0
1.1558972512622797e+18,4.0,44.0,11.0,58.0,5964.0,1973.0,306.0,0.0,0.0,0.0
1.155898675777831e+18,2.0,61.0,56.0,242.0,282.0,278.0,4.0,10.0,11.0,10.0
1.1558993379285606e+18,5.0,47.0,13.0,74.0,5483.0,2657.0,214.0,0.0,0.0,0.0
1.1558994103642153e+18,3.0,53.0,52.0,259.0,12987.0,486.0,353.0,0.0,0.0,0.0
1.15590034047624e+18,3.0,56.0,33.0,159.0,12987.0,486.0,353.0,0.0,0.0,0.0
1.1559007207948206e+18,11.0,38.0,14.0,86.0,13051.0,13384.0,59.0,12.0,11.0,11.0
1.1559016430048297e+18,4.0,60.0,41.0,216.0,1088.0,2481.0,4.0,10.0,11.0,10.0
1.1559032056221286e+18,11.0,38.0,14.0,86.0,231.0,346.0,4.0,12.0,11.0,11.0
1.155903304171266e+18,2.0,63.0,17.0,98.0,55.0,101.0,0.0,0.0,0.0,0.0
1.155906542115414e+18,4.0,44.0,11.0,58.0,8.0,31.0,0.0,0.0,0.0,0.0
1.1559099631699476e+18,3.0,63.0,26.0,133.0,4044.0,4864.0,146.0,0.0,0.0,0.0
1.1559177323043963e+18,9.0,11.0,14.0,64.0,36.0,67.0,0.0,0.0,0.0,0.0
1.1559180062637463e+18,16.0,30.0,14.0,59.0,722.0,2246.0,30.0,0.0,0.0,0.0
1.155926570059436e+18,1.0,68.0,36.0,228.0,712949.0,10.0,4535.0,0.0,0.0,0.0
1.155926582608855e+18,1.0,68.0,36.0,228.0,60815.0,167.0,767.0,0.0,0.0,0.0
1.1559265960096197e+18,1.0,68.0,36.0,228.0,41755.0,12.0,400.0,0.0,0.0,0.0
1.1559266121283625e+18,1.0,68.0,36.0,228.0,27645.0,84.0,256.0,0.0,0.0,0.0
1.1559274338386207e+18,56.0,2.0,9.0,42.0,135.0,221.0,0.0,0.0,0.0,0.0
1.155930545169109e+18,3.0,51.0,20.0,100.0,2135.0,5001.0,8.0,10.0,11.0,10.0
1.1559418467799777e+18,9.0,42.0,14.0,58.0,3172.0,4016.0,15.0,20.0,11.0,14.0
1.155943030286717e+18,0.0,38.0,36.0,177.0,0.0,20.0,0.0,10.0,11.0,10.0
1.155943209899397e+18,20.0,41.0,10.0,57.0,77.0,429.0,11.0,0.0,0.0,0.0
1.1559434841272402e+18,3.0,52.0,14.0,74.0,0.0,20.0,0.0,0.0,0.0,0.0
1.155946673488613e+18,3.0,12.0,21.0,107.0,3172.0,4016.0,15.0,0.0,0.0,0.0
1.155949393037521e+18,5.0,60.0,15.0,91.0,44.0,319.0,2.0,0.0,0.0,0.0
1.1559498693678285e+18,9.0,7.0,73.0,251.0,1927.0,940.0,64.0,0.0,0.0,0.0
1.1559511271515177e+18,64.0,4.0,8.0,37.0,1206.0,1763.0,26.0,0.0,0.0,0.0
1.1559546511218975e+18,7.0,55.0,53.0,213.0,26.0,126.0,0.0,0.0,0.0,0.0
1.155954685343175e+18,5.0,57.0,13.0,64.0,11838.0,11962.0,43.0,0.0,0.0,0.0
1.1559547865098445e+18,5.0,57.0,13.0,64.0,14366.0,14457.0,65.0,0.0,0.0,0.0
1.155954912838029e+18,2.0,56.0,54.0,240.0,286.0,864.0,6.0,0.0,0.0,0.0
1.155954999282692e+18,6.0,53.0,17.0,80.0,620.0,1293.0,12.0,0.0,0.0,0.0
1.1559559758928486e+18,1.0,62.0,31.0,180.0,19.0,52.0,1.0,0.0,0.0,0.0
1.1559575751305994e+18,47.0,0.0,37.0,174.0,1170.0,1119.0,16.0,0.0,0.0,0.0
1.155959885223174e+18,8.0,50.0,14.0,72.0,5483.0,2657.0,214.0,0.0,0.0,0.0
1.1559612243931791e+18,5.0,57.0,13.0,64.0,14366.0,14457.0,65.0,0.0,0.0,0.0
1.15597358843383e+18,9.0,42.0,14.0,58.0,2.0,3.0,2.0,20.0,11.0,14.0
1.1559861195839447e+18,5.0,47.0,13.0,74.0,2267.0,694.0,104.0,0.0,0.0,0.0
1.156009266139898e+18,2.0,62.0,9.0,63.0,135.0,0.0,3.0,0.0,0.0,0.0
1.1560112726991217e+18,45.0,15.0,40.0,247.0,10969.0,11242.0,54.0,10.0,11.0,10.0
1.1560122074669588e+18,1.0,67.0,38.0,180.0,938.0,701.0,5.0,10.0,11.0,10.0
1.1560298178101125e+18,3.0,59.0,47.0,233.0,51.0,30.0,4.0,0.0,0.0,0.0
1.1560299171815752e+18,1.0,48.0,55.0,273.0,769.0,349.0,13.0,0.0,0.0,0.0
1.156030812103463e+18,2.0,62.0,9.0,63.0,3648.0,4258.0,200.0,0.0,0.0,0.0
1.1560332476602163e+18,11.0,8.0,4.0,19.0,95599.0,5576.0,1199.0,0.0,0.0,0.0
1.1560339383404708e+18,2.0,53.0,29.0,127.0,585.0,258.0,78.0,0.0,0.0,0.0
1.15603878450645e+18,18.0,18.0,28.0,127.0,222.0,1106.0,5.0,0.0,0.0,0.0
1.156040550467813e+18,2.0,63.0,17.0,98.0,202.0,123.0,4.0,0.0,0.0,0.0
1.1560531318489293e+18,3.0,56.0,39.0,203.0,36.0,18.0,2.0,20.0,22.0,21.0
1.1560538600347812e+18,1.0,67.0,36.0,186.0,938.0,701.0,5.0,10.0,11.0,10.0
1.1560686563565036e+18,1.0,47.0,29.0,141.0,99.0,94.0,0.0,10.0,11.0,10.0
1.15607269725381e+18,2.0,62.0,9.0,63.0,2267.0,694.0,104.0,0.0,0.0,0.0
1.156074186126684e+18,16.0,30.0,13.0,79.0,1029.0,548.0,54.0,14.0,11.0,12.0
1.1560767334954227e+18,11.0,8.0,5.0,20.0,585.0,258.0,78.0,0.0,0.0,0.0
1.156078089031553e+18,0.0,55.0,61.0,280.0,27.0,293.0,0.0,0.0,0.0,0.0
1.1560831678430495e+18,5.0,55.0,40.0,178.0,3088.0,4936.0,108.0,10.0,11.0,10.0
1.156091303479767e+18,2.0,54.0,42.0,209.0,2070.0,955.0,122.0,10.0,11.0,10.0
1.1560948672749937e+18,5.0,54.0,14.0,70.0,63621.0,2946.0,763.0,0.0,0.0,0.0
1.156095002864341e+18,6.0,54.0,10.0,59.0,3069.0,4692.0,184.0,0.0,0.0,0.0
1.1560957972109926e+18,16.0,33.0,55.0,275.0,20.0,221.0,1.0,0.0,0.0,0.0
1.1560960371209052e+18,1.0,56.0,27.0,141.0,1636548.0,669.0,20835.0,10.0,11.0,10.0
1.1560961942774948e+18,8.0,38.0,11.0,58.0,1356.0,1435.0,35.0,0.0,0.0,0.0
1.1560975750968563e+18,1.0,50.0,44.0,169.0,147.0,100.0,33.0,10.0,11.0,10.0
1.156097585096135e+18,1.0,61.0,72.0,230.0,147.0,100.0,33.0,10.0,11.0,10.0
1.1560976304784466e+18,6.0,54.0,10.0,59.0,325.0,7.0,97.0,0.0,0.0,0.0
1.1560988019350364e+18,6.0,54.0,10.0,59.0,1754647.0,66.0,1302.0,0.0,0.0,0.0
1.1561016978626803e+18,7.0,47.0,16.0,70.0,491.0,322.0,20.0,0.0,0.0,0.0
1.1561033823582536e+18,7.0,38.0,27.0,153.0,2598.0,2701.0,207.0,10.0,11.0,10.0
1.1561046748078858e+18,5.0,60.0,28.0,151.0,78619.0,1032.0,2741.0,10.0,11.0,10.0
1.156112388950651e+18,2.0,67.0,32.0,151.0,186768.0,45.0,2060.0,0.0,0.0,0.0
1.156114361779282e+18,6.0,54.0,10.0,59.0,133.0,86.0,1.0,0.0,0.0,0.0
1.156116636283392e+18,5.0,54.0,52.0,275.0,10117.0,1865.0,180.0,0.0,0.0,0.0
1.15611965271774e+18,1.0,57.0,43.0,234.0,22.0,48.0,0.0,10.0,11.0,10.0
1.1561203730223964e+18,2.0,54.0,52.0,280.0,2524.0,509.0,164.0,10.0,11.0,10.0
1.1561217099148575e+18,2.0,59.0,33.0,162.0,1215.0,996.0,36.0,0.0,0.0,0.0
1.156122651837911e+18,8.0,46.0,56.0,275.0,27.0,108.0,0.0,0.0,0.0,0.0
1.1561245241460244e+18,35.0,12.0,11.0,40.0,762.0,106.0,13.0,0.0,0.0,0.0
1.1561249122365972e+18,6.0,57.0,10.0,59.0,1004.0,4610.0,0.0,0.0,0.0,0.0
1.156125829308539e+18,6.0,57.0,10.0,59.0,84.0,122.0,2.0,0.0,0.0,0.0
1.1561334862370284e+18,2.0,62.0,9.0,63.0,1757.0,2297.0,1031.0,0.0,0.0,0.0
1.1561335460561756e+18,2.0,52.0,36.0,178.0,334.0,316.0,11.0,0.0,0.0,0.0
1.1561415379962263e+18,8.0,40.0,9.0,52.0,3554.0,1074.0,268.0,0.0,0.0,0.0
1.1561424838663045e+18,9.0,42.0,14.0,58.0,1870.0,2923.0,6.0,20.0,11.0,14.0
1.1561427414637158e+18,14.0,23.0,6.0,30.0,71.0,549.0,1.0,0.0,0.0,0.0
1.1561500940994396e+18,1.0,66.0,61.0,258.0,232.0,371.0,3.0,0.0,0.0,0.0
1.156150528843354e+18,6.0,57.0,10.0,59.0,210.0,27.0,20.0,0.0,0.0,0.0
1.1561508726337495e+18,16.0,46.0,22.0,108.0,1007.0,231.0,20.0,10.0,11.0,10.0
1.156151028733157e+18,3.0,58.0,22.0,112.0,572.0,968.0,17.0,0.0,0.0,0.0
1.156152455291449e+18,6.0,54.0,39.0,216.0,31931.0,130.0,628.0,0.0,0.0,0.0
1.1561526089749422e+18,4.0,62.0,50.0,255.0,13.0,77.0,0.0,0.0,0.0,0.0
1.156155636079399e+18,35.0,23.0,17.0,59.0,111.0,263.0,1.0,0.0,0.0,0.0
1.1561569331303793e+18,3.0,65.0,45.0,240.0,13.0,77.0,0.0,0.0,0.0,0.0
1.1561598022900326e+18,6.0,54.0,10.0,59.0,7308.0,1308.0,106.0,0.0,0.0,0.0
1.1561598694451282e+18,6.0,54.0,10.0,59.0,1630.0,4505.0,40.0,0.0,0.0,0.0
1.1561599197139026e+18,9.0,55.0,10.0,59.0,767.0,1674.0,13.0,0.0,0.0,0.0
1.156161328135975e+18,1.0,53.0,14.0,63.0,617.0,677.0,140.0,0.0,0.0,0.0
1.1561623400580137e+18,17.0,32.0,21.0,86.0,5767.0,2933.0,206.0,0.0,0.0,0.0
1.156162577023545e+18,9.0,49.0,32.0,175.0,77990.0,541.0,1456.0,10.0,11.0,10.0
1.1561634314578534e+18,6.0,54.0,10.0,59.0,412.0,660.0,28.0,0.0,0.0,0.0
1.1561636145306542e+18,4.0,60.0,23.0,123.0,71.0,101.0,4.0,0.0,0.0,0.0
1.1561652800050012e+18,2.0,48.0,37.0,187.0,276.0,227.0,7.0,10.0,11.0,10.0
1.156166283399979e+18,4.0,44.0,11.0,58.0,1035.0,2294.0,19.0,0.0,0.0,0.0
1.156166401838723e+18,4.0,55.0,18.0,92.0,1035.0,2294.0,19.0,0.0,0.0,0.0
1.156169023803052e+18,2.0,62.0,9.0,63.0,57.0,106.0,9.0,0.0,0.0,0.0
1.1561697343726346e+18,6.0,57.0,10.0,59.0,160.0,16.0,2.0,0.0,0.0,0.0
1.1561704328794972e+18,19.0,13.0,13.0,80.0,201.0,474.0,9.0,0.0,0.0,0.0
1.1561721845298995e+18,2.0,62.0,9.0,63.0,111.0,341.0,9.0,0.0,0.0,0.0
1.1561743104757965e+18,11.0,38.0,14.0,86.0,10240.0,9119.0,18.0,12.0,11.0,11.0
1.1561757631477637e+18,2.0,62.0,45.0,197.0,585.0,258.0,78.0,0.0,0.0,0.0
1.1561766238651597e+18,6.0,54.0,10.0,59.0,576.0,1789.0,28.0,0.0,0.0,0.0
1.15617697100245e+18,6.0,54.0,10.0,59.0,227.0,0.0,23.0,0.0,0.0,0.0
1.1561793433133752e+18,6.0,54.0,12.0,61.0,481.0,111.0,2.0,0.0,0.0,0.0
1.1561847351876444e+18,6.0,54.0,10.0,59.0,2474.0,4291.0,225.0,0.0,0.0,0.0
1.1561851623062075e+18,6.0,54.0,12.0,61.0,81.0,144.0,0.0,0.0,0.0,0.0
1.1561854530048737e+18,6.0,54.0,10.0,59.0,2431.0,4046.0,194.0,0.0,0.0,0.0
1.1561858378282803e+18,33.0,6.0,54.0,262.0,744.0,1084.0,22.0,0.0,0.0,0.0
1.156186351894696e+18,6.0,54.0,10.0,59.0,359.0,1404.0,15.0,0.0,0.0,0.0
1.156186419058172e+18,5.0,27.0,13.0,78.0,5483.0,2657.0,214.0,20.0,22.0,21.0
1.1561865292005212e+18,4.0,58.0,14.0,70.0,354.0,652.0,4.0,0.0,0.0,0.0
1.1561865862431089e+18,5.0,63.0,16.0,91.0,5483.0,2657.0,214.0,0.0,0.0,0.0
1.1561874804813128e+18,6.0,54.0,10.0,59.0,539.0,493.0,3.0,0.0,0.0,0.0
1.1561949844264755e+18,4.0,44.0,11.0,58.0,125.0,115.0,56.0,0.0,0.0,0.0
1.1561954474527212e+18,1.0,69.0,28.0,172.0,460465.0,443.0,579.0,10.0,11.0,10.0
1.1561975736082473e+18,10.0,42.0,17.0,72.0,2391.0,1072.0,27.0,12.0,11.0,11.0
1.1561994794369595e+18,3.0,60.0,42.0,201.0,1428.0,2674.0,32.0,10.0,11.0,10.0
1.1562001377834885e+18,1.0,73.0,34.0,170.0,214.0,684.0,8.0,10.0,11.0,10.0
1.1562028139507016e+18,6.0,51.0,6.0,36.0,106.0,894.0,0.0,0.0,0.0,0.0
1.1562093830696264e+18,4.0,44.0,11.0,58.0,248.0,763.0,0.0,0.0,0.0,0.0
1.1562111318008586e+18,2.0,62.0,10.0,64.0,268.0,430.0,1.0,0.0,0.0,0.0
1.1562128044221645e+18,5.0,64.0,19.0,121.0,4275.0,3310.0,208.0,20.0,22.0,21.0
1.156216638162854e+18,8.0,51.0,15.0,91.0,427.0,132.0,21.0,10.0,11.0,10.0
1.1562168580282327e+18,3.0,42.0,15.0,77.0,5483.0,2657.0,214.0,0.0,0.0,0.0
1.156222448624214e+18,5.0,55.0,22.0,117.0,28569.0,581.0,977.0,10.0,11.0,10.0
1.1562249869752852e+18,4.0,44.0,11.0,58.0,32.0,64.0,1.0,0.0,0.0,0.0
1.1562253257701704e+18,8.0,38.0,36.0,188.0,74.0,246.0,2.0,0.0,0.0,0.0
1.1562264566761226e+18,19.0,31.0,10.0,43.0,897.0,813.0,59.0,0.0,0.0,0.0
1.1562270416263373e+18,2.0,63.0,17.0,98.0,19.0,31.0,0.0,0.0,0.0,0.0
1.1562292845766e+18,3.0,61.0,14.0,70.0,3554.0,1074.0,268.0,12.0,11.0,11.0
1.1562304694423306e+18,5.0,63.0,17.0,92.0,55755.0,208.0,2065.0,0.0,0.0,0.0
1.1562307062525665e+18,4.0,44.0,11.0,58.0,3083.0,5001.0,273.0,0.0,0.0,0.0
1.156232943339262e+18,5.0,57.0,33.0,148.0,3404.0,2613.0,52.0,10.0,11.0,10.0
1.156233088151642e+18,4.0,44.0,11.0,58.0,16.0,11.0,0.0,0.0,0.0,0.0
1.1562331852037527e+18,4.0,44.0,11.0,58.0,349.0,1234.0,22.0,0.0,0.0,0.0
1.156234001033642e+18,29.0,28.0,46.0,247.0,19782.0,14359.0,493.0,10.0,11.0,10.0
1.156234179572621e+18,4.0,44.0,11.0,58.0,41.0,210.0,4.0,0.0,0.0,0.0
1.1562345046269542e+18,10.0,6.0,8.0,65.0,80.0,0.0,1.0,14.0,11.0,12.0
1.156234507793551e+18,7.0,10.0,20.0,105.0,27726.0,20885.0,398.0,10.0,11.0,10.0
1.15623475121852e+18,4.0,44.0,11.0,58.0,149.0,299.0,22.0,0.0,0.0,0.0
1.1562357670285517e+18,4.0,44.0,11.0,58.0,361.0,937.0,1.0,0.0,0.0,0.0
1.156236378646229e+18,0.0,68.0,44.0,243.0,1495.0,2344.0,4.0,20.0,22.0,21.0
