tweet_id,positive_sentiment,negative_sentiment,numb_of_questions,tweet_length,userFollowersCount,userFriendsCount,user_list_count,dict_precision,dict_recall,dict_f_measure
1156769529957179392,8,44,12,65,1040,1491,34,14,11,12
1156774222519103488,17,22,20,93,1866,1674,170,11,11,11
1156776772891009024,4,56,33,160,2845103,1872,5964,0,0,0
1156777035395665920,7,52,43,203,372,32,44,0,0,0
1156782178346270720,15,14,12,57,52752,44134,100,16,11,13
1156783641722327040,17,20,9,50,2583,2600,22,0,0,0
1156787282881457920,3,61,27,133,73,79,7,20,22,21
1156792279870390272,9,61,16,86,43,111,0,0,0,0
1156794144813023232,4,44,11,58,1387,4327,11,0,0,0
1156814072538705920,3,68,33,116,1892,1031,49,0,0,0
1156817376035397632,25,29,9,62,481,111,2,14,11,12
1156821464282124288,4,64,13,74,237,1867,0,0,0,0
1156825231102763008,25,29,9,62,2432,4946,86,14,11,12
1156827319836635136,30,28,13,70,16427,86,386,11,11,11
1156831051123179520,7,50,12,78,73,0,0,10,11,10
1156831861819236352,30,28,13,70,2398,1541,5,11,11,11
1156835218982166528,25,29,9,62,32,155,0,14,11,12
1156835513954963456,25,29,9,62,2267,694,104,14,11,12
1156848756404424704,25,29,9,62,193,469,8,14,11,12
1156853125619298304,30,28,13,70,303,1465,11,11,11,11
1156859622860427264,15,22,13,65,1317,1054,342,12,11,11
1156860211417767936,15,22,11,63,80,0,1,12,11,11
1156873483290329088,15,22,11,63,5605,5812,207,12,11,11
1156874546399633408,7,61,17,88,635,375,82,0,0,0
1156877287637360640,5,47,11,38,976,699,34,0,0,0
1156878492467912704,15,22,11,63,37,88,0,12,11,11
1156887071082143744,7,50,12,78,3341369,263,26204,10,11,10
1156887498091618304,4,64,13,74,1581,2160,20,0,0,0
1156890071678820352,4,60,26,167,8737521,370,38650,10,11,10
1156893444473794304,10,6,9,66,1581,1508,16,14,11,12
1156901517879701504,3,60,12,80,809,728,6,11,11,11
1156901521331765248,3,60,12,80,200,105,5,11,11,11
1156901765117349888,2,70,14,82,27,40,0,11,11,11
1156902049751150592,3,60,12,80,10,22,1,11,11,11
1156903873732325120,4,64,13,74,4128,4998,41,0,0,0
1156907203250523904,4,65,35,207,3677,862,259,10,11,10
1156907220614991872,2,72,39,225,6911,1657,240,10,11,10
1156908409385561856,19,19,10,63,119,477,0,0,0,0
1156909326197493504,2,66,40,211,7477,123,307,0,0,0
1156917076336041984,4,64,13,74,725,45,2,0,0,0
1156918907933986816,7,50,12,78,1756,2571,60,10,11,10
1156919585632903168,42,13,10,52,385,611,3,0,0,0
1156919895839219456,4,60,17,85,9303,464,55,11,11,11
1156919943520313344,4,64,13,74,41,61,0,0,0,0
1156927604714164224,30,28,13,70,3670,19,26,11,11,11
1156939480923852800,6,52,40,198,1518,1522,0,0,0,0
1156939523261194240,4,44,11,58,14,194,0,0,0,0
1156941204984094720,7,50,12,78,329,845,11,10,11,10
1156942687205044224,4,60,26,167,8737521,370,38650,10,11,10
1156945179905069056,3,55,51,224,2161,3163,134,0,0,0
1156947128377335808,25,29,9,62,4050,607,134,14,11,12
1156958082569777152,19,30,11,57,448,1583,7,0,0,0
1156966179929563136,30,28,13,70,13051,13384,59,11,11,11
1156976967276621824,4,58,25,136,96,9,2,10,11,10
1156981486815346688,4,58,25,136,96,9,2,10,11,10
1156981846682603520,4,44,11,58,98,57,9,0,0,0
1156983611897389056,25,29,9,62,9461,10138,698,14,11,12
1157022672104165120,10,6,8,65,109,107,0,14,11,12
1157027189063376896,8,42,11,63,163,2172,5,0,0,0
1157027873242398720,2,74,10,71,779,2949,61,14,11,12
1157047137701638144,30,28,13,70,6670,6007,897,11,11,11
1157047618746195968,4,64,13,74,29436,2161,212,0,0,0
1157058066283728896,17,20,9,50,18,7,0,0,0,0
1157059501683404800,4,58,25,136,96,9,2,10,11,10
1157063833934073856,5,44,11,62,1912,5002,161,0,0,0
1157068050174283520,5,54,11,65,767,1378,159,0,0,0
1157082393901035520,4,58,25,136,96,9,2,10,11,10
1157099261814824704,18,7,8,51,3270,5001,7,0,0,0
1157103775858987008,2,74,10,71,4918,4916,3,14,11,12
1157103987918815232,17,20,9,50,2374,2498,32,0,0,0
1157108380009259008,7,50,11,77,39,25,1,10,11,10
1157117656777969664,4,58,25,136,96,9,2,10,11,10
1157118133880205056,6,52,40,198,4918,4916,3,0,0,0
1157134128761966592,1,67,54,220,1013,1128,9,0,0,0
1157136409536421888,7,50,12,78,24603,24691,9,10,11,10
1157155721508581120,4,64,13,74,28,198,2,0,0,0
1157179091034001408,2,74,10,71,207,523,4,14,11,12
1157185446390226944,7,45,17,68,208470,1932,833,16,11,13
1157205328028717056,2,74,10,71,1853,709,38,14,11,12
1157234246974672896,4,44,11,58,416,88,7,0,0,0
1157240769062871040,30,28,13,70,108,261,9,11,11,11
1157242435665371136,18,7,8,51,416,88,7,0,0,0
1157243507842723840,12,30,14,65,0,27,0,14,11,12
1157247556231016448,6,54,10,59,153,355,3,0,0,0
1157264729871671296,16,34,11,67,9021,7203,70,14,11,12
1157269372341227520,18,7,8,51,225,3399,9,0,0,0
1157287169817530368,7,51,16,63,7342,7928,3,0,0,0
1157293168699871232,10,42,12,66,37,0,0,42,33,37
1157304481626935296,10,52,9,69,33,0,4,12,11,11
1157310786445959168,8,47,41,199,3057,3456,25,0,0,0
1157312885929811968,12,21,9,62,104820,5132,4192,0,0,0
1157312889885273856,7,50,12,78,100,377,8,10,11,10
1157313549888347904,1,57,15,67,228159,3059,10251,0,0,0
1157328791934553856,12,21,9,62,87,154,5,0,0,0
1157329673971470336,6,54,10,59,385,1659,47,0,0,0
1157330245915205632,18,7,9,52,2348,4472,26,0,0,0
1157333785312186368,7,57,11,44,9,21,0,0,0,0
1157339973537935104,3,26,15,82,570,948,25,20,22,21
1157340302757097472,12,21,9,62,640,1429,13,0,0,0
1157343490428362752,18,7,8,51,118,247,40,0,0,0
1157349850767384320,22,30,14,65,8895,958,261,0,0,0
1157350866543714304,12,22,14,75,28,42,4,0,0,0
1157359815695503104,5,63,50,231,1207,3849,7,0,0,0
1157371861908504320,3,52,12,70,7,89,0,0,0,0
1157372998640386048,7,52,43,203,1967,340,21,0,0,0
1157382055677685504,34,27,13,58,70847,856,372,11,11,11
1157390071311376384,12,21,9,62,14547,15440,29,0,0,0
1157392077946331136,3,52,12,70,150,343,8,0,0,0
1157393309784006656,7,51,10,65,37,161,4,12,11,11
1157393890229571584,3,26,15,82,70,75,0,20,22,21
1157417839172771840,3,52,12,70,18,56,0,0,0,0
1157422978272903168,2,15,48,225,10016,6386,394,0,0,0
1157423759990505472,2,15,48,225,10016,6386,394,0,0,0
1157429206273396736,12,21,9,62,1231,3562,8,0,0,0
1157430763689783296,7,43,11,63,5020,4714,164,12,11,11
1157435091427241984,44,16,12,68,245,870,10,0,0,0
1157446798564306944,44,16,12,68,1445,2741,72,0,0,0
1157455878649344000,11,46,14,68,1067,1417,73,28,22,25
1157462982458146816,44,16,11,67,298,68,2,0,0,0
1157502635508813824,12,21,9,62,24498,13918,2445,0,0,0
1157505789239668736,3,60,12,80,4,0,0,11,11,11
1157505951127224320,2,73,16,90,1812,656,49,10,11,10
1157506249275191296,2,73,16,90,709,968,8,10,11,10
1157523910293970944,6,54,10,59,247,276,22,0,0,0
1157586083384823808,3,26,15,82,6876,6373,198,20,22,21
1157621293191061504,11,46,12,66,16,13,1,28,22,25
1157624759544422400,3,52,12,70,32,60,0,0,0,0
1157628798243868672,3,50,53,257,122110,7059,1425,0,0,0
1157635377643053056,11,46,12,66,3443,2901,95,28,22,25
1157644683776073728,3,65,8,57,2548,4998,108,14,11,12
1157647120574238720,18,7,8,51,260,932,1,0,0,0
1157662165026742272,3,65,8,57,373,580,14,14,11,12
1157670302714699520,7,51,10,65,110,765,4,12,11,11
1157675281974534144,3,26,15,82,69,334,5,20,22,21
1157676067022352384,3,65,8,57,91,125,2,14,11,12
1157681941212291072,3,52,12,70,743,1541,10,0,0,0
1157688527464861696,3,27,19,86,17773,16338,186,20,22,21
1157699977784778752,3,65,8,57,577,2352,4,14,11,12
1157708445526548480,2,62,60,285,10731,3978,458,0,0,0
1157773988367601664,3,26,15,82,872,1987,49,20,22,21
1157791907411562496,3,52,12,70,2949,4983,0,0,0,0
1157796677518077952,44,16,12,68,96,166,7,0,0,0
1157802533814964224,7,51,10,65,2304,1493,86,12,11,11
1157808555883466752,44,16,12,68,474,833,10,0,0,0
1157821660587855872,3,52,12,70,4041,4931,7,0,0,0
1157840807170400256,3,65,8,57,104,265,23,14,11,12
1157845643198631936,3,26,15,82,5927,240,190,20,22,21
1157877748808871936,31,24,11,58,1697,1541,42,0,0,0
1157882281899548672,10,52,9,69,473,4839,3,12,11,11
1157885145006923520,7,51,10,65,3100,5000,517,12,11,11
1157907388135018496,11,46,12,66,222,448,10,28,22,25
1157965772200828928,18,7,8,51,5964,1973,306,0,0,0
1157991422580203520,44,16,12,68,20,366,0,0,0,0
1158038130454224896,4,37,17,89,267944,284,6707,11,11,11
1158061733870800896,10,52,9,69,1809,1756,249,12,11,11
1158089509046759424,4,37,17,89,267944,284,6707,11,11,11
1158090690204540928,5,45,17,89,7033,53,5,0,0,0
1158112873450622720,4,37,17,89,267944,284,6707,11,11,11
1158114980052398080,7,51,10,65,719,2018,52,12,11,11
1158121386948399104,2,74,10,71,370,1097,10,14,11,12
1158128878570881024,10,52,9,69,9,30,4,12,11,11
1158135947030093824,5,45,17,89,806,2473,16,0,0,0
1158137874891624448,35,20,12,59,5168,4434,74,0,0,0
1158202926503882752,14,44,48,236,2562,2754,35,0,0,0
1158219861522182144,3,65,8,57,1336,1383,27,14,11,12
1158267169152438272,5,45,17,89,156,4,7,0,0,0
1158267170368847872,5,45,17,89,156,4,7,0,0,0
1158274334609367040,11,38,9,57,17,90,0,16,11,13
1158275913576042496,11,38,9,57,224,248,1,16,11,13
1158318140591366144,16,34,11,67,1035,2294,19,14,11,12
1158320243896307456,7,38,14,77,38543,38079,226,12,11,11
1158327791106043904,11,46,12,66,438780,43,2777,28,22,25
1158393129235390464,11,38,9,57,2283,50,258,16,11,13
1158407618551001088,2,64,39,242,428,394,1,10,11,10
1158407633038204928,11,38,13,61,941,1380,196,16,11,13
1158414591732281344,7,51,10,65,110,765,4,12,11,11
1158420557638991872,14,12,11,55,3428,3231,109,14,11,12
1158427750069182464,3,60,48,256,382,16,4,0,0,0
1158454246037217280,11,38,8,56,56,71,1,16,11,13
1158455352326852608,16,34,11,67,2015,2846,45,14,11,12
1158478330917806080,5,46,7,45,45,53,0,0,0,0
1158482318081662720,5,46,7,45,6985,2724,204,0,0,0
1158482825911447552,5,46,7,45,8036,8129,299,0,0,0
1158502057827078144,5,46,7,45,416,649,1,0,0,0
1158519738684923904,8,54,7,45,238,208,22,14,11,12
1158546515188748288,10,52,9,69,572,529,107,12,11,11
1158609864983273472,16,34,11,67,54,42,3,14,11,12
1158612530010316800,2,64,39,242,1845,4942,67,10,11,10
1158622497283158016,11,38,9,57,22305,16260,298,16,11,13
1158624895175147520,4,16,7,33,527,415,2,25,11,15
1158634663054925824,34,24,10,67,4848,5306,6,16,11,13
1158648605286240256,34,24,10,67,508,591,2,16,11,13
1158651979364626432,11,51,9,49,1583,2329,206,0,0,0
1158653822954348544,34,24,10,67,193,469,8,16,11,13
1158662559366561792,3,29,10,71,10240,9119,18,20,11,14
1158662585220100096,1,52,58,246,13406,11902,168,10,11,10
1158664039473602304,3,29,10,71,988,4996,1,20,11,14
1158668783130513408,34,24,10,67,1772,1623,37,16,11,13
1158672883071291392,3,29,10,71,4922,5241,0,20,11,14
1158675175698771968,3,29,10,71,68,116,9,20,11,14
1158688572058296320,34,24,11,68,115,173,4,16,11,13
1158691469831692288,3,29,10,71,1882,4705,10,20,11,14
1158692134381346816,7,42,36,164,14454137,539,56673,0,0,0
1158698880336355328,34,24,10,67,1892,1179,18,16,11,13
1158702367573008384,6,43,14,69,2665,3273,157,11,11,11
1158703346917752832,6,43,14,69,3,2,0,11,11,11
1158711066265870336,7,52,14,69,2738,2654,262,11,11,11
1158711105713082368,5,46,7,45,6,107,1,0,0,0
1158711692060241920,6,49,10,58,174,2450,0,14,11,12
1158717281045794816,3,29,10,71,23,50,2,20,11,14
1158717819313446656,7,47,15,80,1032,1421,50,22,22,22
1158719948149133056,7,52,14,69,163,1140,1,11,11,11
1158720218618847232,1,57,34,149,14454137,539,56673,0,0,0
1158721453455335424,4,56,14,69,65,135,12,11,11,11
1158723065657909248,4,54,10,58,819,672,22,14,11,12
1158723911137157120,9,50,28,128,247,7,5,0,0,0
1158728089972695040,7,47,15,80,106,124,0,22,22,22
1158728204775022592,4,54,10,58,5,25,0,14,11,12
1158728338929618944,7,47,15,80,520,310,103,22,22,22
1158729070047367168,4,56,14,69,17016,14365,194,11,11,11
1158730127108427520,7,47,15,80,22283,15408,327,22,22,22
1158730157047341056,3,29,10,71,230,771,3,20,11,14
1158735423830724608,4,56,14,69,194,1225,5,11,11,11
1158737273535508480,4,54,10,58,147,384,2,14,11,12
1158745991266353152,6,49,10,58,2,16,0,14,11,12
1158747052647387136,1,60,33,140,788559,40,11001,10,11,10
1158753488140214272,7,47,15,80,46,5,1,22,22,22
1158759125603323904,3,65,8,57,550,720,7,14,11,12
1158759326091227136,7,47,15,80,106,124,0,22,22,22
