tweet_id,positive_sentiment,negative_sentiment,numb_of_questions,tweet_length,userFollowersCount,userFriendsCount,user_list_count,dict_precision,dict_recall,dict_f_measure
1.149905033292636e+18,4.0,7.0,6.0,39.0,944.0,1695.0,0.0,0.0,0.0,0.0
1.1499168775457261e+18,6.0,49.0,8.0,51.0,18683.0,8946.0,1296.0,0.0,0.0,0.0
1.1499188305856799e+18,2.0,55.0,21.0,106.0,1199.0,3273.0,34.0,0.0,0.0,0.0
1.1499188829261906e+18,25.0,22.0,10.0,53.0,525.0,415.0,21.0,0.0,0.0,0.0
1.1499257663076801e+18,8.0,52.0,25.0,115.0,127.0,609.0,0.0,0.0,0.0,0.0
1.1499404639206687e+18,18.0,26.0,5.0,37.0,135.0,465.0,0.0,0.0,0.0,0.0
1.1499533117911122e+18,7.0,26.0,17.0,63.0,392.0,341.0,0.0,0.0,0.0,0.0
1.1500090998846054e+18,4.0,54.0,12.0,72.0,3786.0,3959.0,148.0,0.0,0.0,0.0
1.1500249130104707e+18,12.0,40.0,7.0,57.0,448.0,340.0,59.0,0.0,0.0,0.0
1.150029985664684e+18,57.0,8.0,11.0,57.0,159741.0,581.0,916.0,0.0,0.0,0.0
1.1500359119268495e+18,57.0,8.0,12.0,58.0,131397.0,1354.0,802.0,0.0,0.0,0.0
1.1500366215652883e+18,16.0,38.0,12.0,65.0,0.0,4.0,0.0,0.0,0.0,0.0
1.1500389582246952e+18,57.0,8.0,11.0,57.0,86.0,101.0,3.0,0.0,0.0,0.0
1.1500406018004008e+18,4.0,54.0,12.0,72.0,1806.0,5002.0,0.0,0.0,0.0,0.0
1.1500445995048385e+18,27.0,21.0,7.0,35.0,1891.0,522.0,74.0,0.0,0.0,0.0
1.1500622261261024e+18,5.0,42.0,15.0,54.0,215.0,513.0,6.0,0.0,0.0,0.0
1.1500661456151059e+18,15.0,26.0,8.0,48.0,391608.0,2761.0,2262.0,0.0,0.0,0.0
1.1500662948946163e+18,15.0,26.0,8.0,48.0,856.0,2374.0,4.0,0.0,0.0,0.0
1.1500666330939187e+18,15.0,26.0,8.0,48.0,832.0,209.0,60.0,0.0,0.0,0.0
1.15006913951352e+18,20.0,32.0,11.0,68.0,129.0,0.0,19.0,0.0,0.0,0.0
1.1500691395177062e+18,20.0,32.0,11.0,68.0,118.0,1367.0,0.0,0.0,0.0,0.0
1.1500691395218881e+18,20.0,32.0,11.0,68.0,473.0,995.0,5.0,0.0,0.0,0.0
1.150069139526099e+18,20.0,32.0,11.0,68.0,334.0,15.0,9.0,0.0,0.0,0.0
1.150069139526103e+18,20.0,32.0,11.0,68.0,96.0,69.0,1.0,0.0,0.0,0.0
1.1500764479789711e+18,18.0,20.0,8.0,47.0,31431.0,3772.0,334.0,0.0,0.0,0.0
1.1500776106946272e+18,11.0,4.0,6.0,38.0,1587.0,111.0,52.0,0.0,0.0,0.0
1.1500793944441938e+18,18.0,20.0,8.0,47.0,25.0,404.0,0.0,0.0,0.0,0.0
1.1500840620332646e+18,30.0,25.0,8.0,55.0,878.0,535.0,25.0,0.0,0.0,0.0
1.1500859929189869e+18,18.0,20.0,8.0,47.0,263.0,960.0,1.0,0.0,0.0,0.0
1.1500873049225011e+18,36.0,12.0,5.0,33.0,44.0,114.0,0.0,0.0,0.0,0.0
1.1500877469517578e+18,3.0,55.0,15.0,87.0,7354.0,8050.0,157.0,0.0,0.0,0.0
1.1500879969195377e+18,3.0,55.0,15.0,87.0,2303.0,4140.0,45.0,0.0,0.0,0.0
1.1500898207455519e+18,3.0,55.0,15.0,87.0,2182.0,2341.0,36.0,0.0,0.0,0.0
1.1500933105325096e+18,63.0,8.0,5.0,40.0,25224.0,6975.0,283.0,0.0,0.0,0.0
1.150093341465428e+18,12.0,52.0,11.0,72.0,768.0,589.0,43.0,0.0,0.0,0.0
1.1500986141670031e+18,11.0,44.0,11.0,72.0,1360.0,104.0,61.0,0.0,0.0,0.0
1.1501002295737549e+18,11.0,44.0,11.0,72.0,1722.0,100.0,95.0,0.0,0.0,0.0
1.1501010078520893e+18,3.0,55.0,15.0,87.0,601.0,2283.0,4.0,0.0,0.0,0.0
1.1501016440482528e+18,57.0,8.0,11.0,57.0,2919.0,4679.0,126.0,0.0,0.0,0.0
1.1501028561224909e+18,22.0,29.0,7.0,47.0,23.0,16.0,2.0,0.0,0.0,0.0
1.1501045744405668e+18,5.0,42.0,12.0,70.0,3588.0,4863.0,125.0,0.0,0.0,0.0
1.1501046272763699e+18,3.0,59.0,14.0,72.0,274.0,1.0,5.0,0.0,0.0,0.0
1.1501049912706171e+18,22.0,29.0,7.0,47.0,799.0,727.0,53.0,0.0,0.0,0.0
1.1501051312765377e+18,3.0,59.0,12.0,70.0,436.0,813.0,12.0,0.0,0.0,0.0
1.150107367331324e+18,17.0,16.0,8.0,54.0,1549.0,4454.0,10.0,0.0,0.0,0.0
1.1501121403569357e+18,4.0,59.0,14.0,84.0,239.0,208.0,22.0,0.0,0.0,0.0
1.1501128374460456e+18,22.0,24.0,7.0,45.0,1130.0,641.0,93.0,0.0,0.0,0.0
1.1501135086312038e+18,39.0,25.0,38.0,174.0,50.0,262.0,1.0,0.0,0.0,0.0
1.1501180753096664e+18,22.0,29.0,7.0,47.0,87.0,381.0,2.0,0.0,0.0,0.0
1.1501219121877197e+18,17.0,49.0,57.0,140.0,1025.0,1880.0,0.0,0.0,0.0,0.0
1.1501252402838528e+18,22.0,24.0,6.0,44.0,36174.0,1229.0,967.0,0.0,0.0,0.0
1.1501262810712557e+18,12.0,52.0,11.0,44.0,1053.0,292.0,52.0,0.0,0.0,0.0
1.1501308197818941e+18,18.0,20.0,8.0,47.0,224.0,809.0,2.0,0.0,0.0,0.0
1.150136906409136e+18,13.0,32.0,8.0,50.0,683.0,156.0,208.0,0.0,0.0,0.0
1.1501386061927506e+18,10.0,47.0,13.0,69.0,3991.0,2091.0,357.0,0.0,0.0,0.0
1.150142691319124e+18,24.0,11.0,7.0,47.0,122.0,179.0,0.0,0.0,0.0,0.0
1.1501529460231904e+18,5.0,50.0,10.0,61.0,368.0,164.0,18.0,0.0,0.0,0.0
1.1501587485743718e+18,20.0,32.0,11.0,68.0,118.0,1367.0,0.0,0.0,0.0,0.0
1.1501678846786272e+18,11.0,32.0,10.0,64.0,1203.0,1405.0,40.0,0.0,0.0,0.0
1.1501680814713528e+18,5.0,50.0,10.0,61.0,97.0,170.0,0.0,0.0,0.0,0.0
1.1501682566129009e+18,7.0,40.0,7.0,49.0,398.0,1394.0,45.0,0.0,0.0,0.0
1.1501862855769252e+18,30.0,19.0,12.0,48.0,319.0,902.0,9.0,0.0,0.0,0.0
1.1501918899430808e+18,1.0,8.0,13.0,66.0,431.0,205.0,1.0,0.0,0.0,0.0
1.1502009206317343e+18,3.0,47.0,7.0,41.0,3652.0,2049.0,99.0,0.0,0.0,0.0
1.1502196125980344e+18,16.0,31.0,8.0,50.0,1014240.0,139.0,6019.0,0.0,0.0,0.0
1.150233469957468e+18,18.0,20.0,8.0,47.0,254.0,1731.0,2.0,0.0,0.0,0.0
1.1502456128283155e+18,3.0,36.0,11.0,49.0,42261.0,3734.0,1158.0,0.0,0.0,0.0
1.1502994296410848e+18,12.0,18.0,8.0,49.0,3796.0,4821.0,5.0,0.0,0.0,0.0
1.1502996670805811e+18,12.0,18.0,8.0,49.0,1736.0,2001.0,156.0,0.0,0.0,0.0
1.1503009789540845e+18,12.0,18.0,8.0,49.0,1745.0,1276.0,223.0,0.0,0.0,0.0
1.1503071626164673e+18,9.0,45.0,10.0,63.0,95.0,124.0,0.0,0.0,0.0,0.0
1.150313400343388e+18,16.0,31.0,8.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0
1.1503713866130144e+18,39.0,24.0,42.0,241.0,34629.0,866.0,547.0,0.0,0.0,0.0
1.1503713866381599e+18,39.0,24.0,42.0,241.0,12614.0,281.0,353.0,0.0,0.0,0.0
1.1503713867598317e+18,39.0,24.0,42.0,241.0,11023.0,257.0,414.0,0.0,0.0,0.0
1.1503714048288728e+18,39.0,24.0,42.0,241.0,407.0,333.0,11.0,0.0,0.0,0.0
1.1503749106839427e+18,39.0,24.0,42.0,241.0,2463.0,44.0,101.0,0.0,0.0,0.0
1.1503754079857992e+18,39.0,24.0,42.0,241.0,3.0,0.0,0.0,0.0,0.0,0.0
1.150376063639466e+18,19.0,42.0,23.0,140.0,185373.0,660.0,2134.0,0.0,0.0,0.0
1.150380196668813e+18,9.0,52.0,10.0,61.0,1337.0,2372.0,25.0,0.0,0.0,0.0
1.1503834701847512e+18,19.0,42.0,23.0,140.0,29286.0,429.0,759.0,0.0,0.0,0.0
1.1503947236911104e+18,7.0,60.0,10.0,64.0,16.0,0.0,1.0,0.0,0.0,0.0
1.1504143099875082e+18,9.0,52.0,10.0,61.0,704.0,496.0,13.0,0.0,0.0,0.0
1.1504246127585444e+18,4.0,54.0,12.0,72.0,183.0,31.0,3.0,0.0,0.0,0.0
1.1504589937453016e+18,19.0,42.0,23.0,140.0,185373.0,660.0,2134.0,0.0,0.0,0.0
1.1504727080665581e+18,5.0,7.0,7.0,44.0,2144.0,844.0,58.0,0.0,0.0,0.0
1.1504741102853569e+18,8.0,51.0,8.0,49.0,127.0,609.0,0.0,0.0,0.0,0.0
1.1504980564518912e+18,24.0,11.0,7.0,42.0,125157.0,447.0,1310.0,0.0,0.0,0.0
1.15050131916322e+18,58.0,7.0,42.0,193.0,2458.0,3377.0,4.0,0.0,0.0,0.0
1.1505025083823923e+18,7.0,12.0,10.0,60.0,1106.0,2481.0,93.0,0.0,0.0,0.0
1.1505049564342765e+18,22.0,22.0,6.0,40.0,5288.0,4223.0,13.0,0.0,0.0,0.0
1.1505052703234376e+18,7.0,12.0,10.0,60.0,199279.0,1201.0,1745.0,0.0,0.0,0.0
1.1505151781835981e+18,7.0,60.0,10.0,64.0,6.0,6.0,0.0,0.0,0.0,0.0
1.1505194032194929e+18,19.0,42.0,23.0,140.0,206908.0,627.0,1375.0,0.0,0.0,0.0
1.1505269631462112e+18,19.0,42.0,23.0,140.0,185373.0,660.0,2134.0,0.0,0.0,0.0
1.150532740837773e+18,14.0,45.0,9.0,46.0,2178.0,1793.0,108.0,0.0,0.0,0.0
1.1505367100669664e+18,5.0,42.0,7.0,38.0,39155.0,937.0,385.0,0.0,0.0,0.0
1.1505501476395992e+18,8.0,51.0,25.0,126.0,859.0,1178.0,386.0,0.0,0.0,0.0
1.15055700975582e+18,1.0,71.0,13.0,89.0,561.0,2289.0,7.0,0.0,0.0,0.0
1.1505724087906468e+18,1.0,71.0,13.0,89.0,1161.0,2169.0,0.0,0.0,0.0,0.0
1.1505788282316019e+18,8.0,51.0,25.0,126.0,859.0,1178.0,386.0,0.0,0.0,0.0
1.1505883095061586e+18,8.0,51.0,25.0,126.0,859.0,1178.0,386.0,0.0,0.0,0.0
1.1505976182103571e+18,7.0,12.0,10.0,60.0,703085.0,1302.0,3089.0,0.0,0.0,0.0
1.1506151779702948e+18,9.0,33.0,10.0,52.0,124.0,323.0,4.0,0.0,0.0,0.0
1.1506168765373727e+18,8.0,51.0,25.0,126.0,859.0,1178.0,386.0,0.0,0.0,0.0
1.1506265845476227e+18,8.0,51.0,25.0,126.0,859.0,1178.0,386.0,0.0,0.0,0.0
1.1506455986153062e+18,1.0,71.0,13.0,89.0,15364.0,15549.0,61.0,0.0,0.0,0.0
1.1506538710999163e+18,57.0,8.0,11.0,57.0,170475.0,3319.0,2136.0,0.0,0.0,0.0
1.1506619676124365e+18,24.0,11.0,7.0,42.0,77.0,0.0,0.0,0.0,0.0,0.0
1.1506805505306747e+18,5.0,50.0,10.0,61.0,14518.0,560.0,263.0,0.0,0.0,0.0
1.1507015745845043e+18,7.0,12.0,10.0,60.0,141085.0,2043.0,1149.0,0.0,0.0,0.0
1.1507714508964289e+18,7.0,12.0,10.0,60.0,730.0,951.0,23.0,0.0,0.0,0.0
1.1507969159168493e+18,15.0,27.0,10.0,49.0,153455.0,837.0,1103.0,0.0,0.0,0.0
1.1507978584189542e+18,1.0,71.0,13.0,89.0,14513.0,13074.0,594.0,0.0,0.0,0.0
1.1508727711043009e+18,1.0,66.0,14.0,87.0,240.0,52.0,13.0,0.0,0.0,0.0
1.15090218457967e+18,2.0,55.0,21.0,106.0,125.0,356.0,9.0,0.0,0.0,0.0
1.1509037485559562e+18,8.0,33.0,11.0,52.0,12.0,101.0,0.0,0.0,0.0,0.0
1.1510874583413144e+18,37.0,16.0,4.0,31.0,46.0,3.0,0.0,0.0,0.0,0.0
1.1521751707499928e+18,4.0,46.0,13.0,66.0,556.0,440.0,7.0,0.0,0.0,0.0
1.1521756890109501e+18,0.0,50.0,134.0,263.0,90279.0,66502.0,1266.0,0.0,0.0,0.0
1.1521757355468104e+18,5.0,61.0,18.0,93.0,6986.0,786.0,474.0,0.0,0.0,0.0
1.1521760763547771e+18,6.0,68.0,16.0,69.0,413.0,343.0,10.0,0.0,0.0,0.0
1.1521761536936878e+18,6.0,9.0,9.0,37.0,13.0,94.0,0.0,0.0,0.0,0.0
1.1521762872529632e+18,15.0,3.0,18.0,94.0,121.0,805.0,7.0,0.0,0.0,0.0
1.1521766304812687e+18,5.0,63.0,31.0,149.0,238.0,95.0,0.0,0.0,0.0,0.0
1.1521767636377764e+18,2.0,62.0,133.0,252.0,9407.0,9069.0,176.0,0.0,0.0,0.0
1.1521769161846003e+18,4.0,62.0,17.0,72.0,1488.0,3271.0,3.0,0.0,0.0,0.0
1.1521769165160366e+18,15.0,31.0,9.0,32.0,598.0,1218.0,2.0,0.0,0.0,0.0
1.1521774165231985e+18,4.0,62.0,32.0,64.0,2038.0,535.0,26.0,0.0,0.0,0.0
1.1521780510165279e+18,6.0,59.0,12.0,47.0,3663.0,1873.0,88.0,0.0,0.0,0.0
1.152179364613808e+18,23.0,37.0,20.0,108.0,19056.0,4162.0,267.0,0.0,0.0,0.0
1.1521794705661542e+18,6.0,59.0,12.0,47.0,85.0,522.0,0.0,0.0,0.0,0.0
1.1521796111297864e+18,2.0,66.0,37.0,83.0,6863.0,1.0,230.0,0.0,0.0,0.0
1.152179654012416e+18,5.0,26.0,12.0,77.0,20.0,447.0,0.0,0.0,0.0,0.0
1.1521798298039296e+18,5.0,57.0,17.0,42.0,83.0,20.0,6.0,0.0,0.0,0.0
