tweet_id,positive_sentiment,negative_sentiment,numb_of_questions,tweet_length,userFollowersCount,userFriendsCount,user_list_count,dict_precision,dict_recall,dict_f_measure
1.1557136528438968e+18,50,530,190,740,1990,2740,90,00,00,00
1.155736562497413e+18,20,580,530,2790,14110,45650,00,00,00,00
1.1557379419788616e+18,40,610,220,1300,23630,15760,1290,00,00,00
1.1557426414574428e+18,90,390,650,2820,75020,18980,2540,00,00,00
1.155745461845627e+18,190,220,110,570,2870,7750,30,00,00,00
1.1557457469494313e+18,80,560,90,570,114890,133340,4430,00,00,00
1.1557465176528364e+18,60,560,150,880,13000,36510,340,100,11109999656677246,10529999732971191
1.1557502544629555e+18,10,630,550,2510,1840,5080,110,00,00,00
1.1557551170999337e+18,00,380,380,1790,350,1300,00,100,11109999656677246,10529999732971191
1.1557574509911982e+18,20,630,500,2610,270,1050,00,00,00,00
1.1557587907483853e+18,10,680,360,1990,22700,12610,880,00,00,00
1.155759449296048e+18,120,530,180,920,108730,10820,3940,00,00,00
1.1557606321023017e+18,30,540,260,1290,100,390,70,00,00,00
1.155768080590676e+18,50,670,150,720,21330,10640,430,125,11109999656677246,11760000228881836
1.155770266355667e+18,20,510,510,2810,110,260,00,00,00,00
1.1557738163768934e+18,110,370,270,1190,108730,10820,3940,00,00,00
1.1557758577488445e+18,80,490,110,500,36100,43000,830,16670000076293945,11109999656677246,13329999923706055
1.1557769610185646e+18,10,780,100,460,1820,3160,50,00,00,00
1.1557786127354798e+18,10,510,440,2480,6140,5660,20,00,00,00
1.1557830844547154e+18,30,610,470,2050,5110,3450,00,100,11109999656677246,10529999732971191
1.155785604149461e+18,150,150,140,590,13460,7850,620,00,00,00
1.1557904574709678e+18,70,500,430,2300,37260,10130,7990,00,00,00
1.155791769466024e+18,60,510,110,610,538030,35450,10590,00,00,00
1.155794976393126e+18,170,420,350,1960,100,730,00,100,11109999656677246,10529999732971191
1.1557988200406423e+18,20,640,330,1500,3910,14850,30,100,11109999656677246,10529999732971191
1.1558089867483791e+18,10,610,410,1820,23220,24320,1200,100,11109999656677246,10529999732971191
1.1558102175878144e+18,20,570,340,1560,217670,239310,180,00,00,00
1.1558104155967037e+18,20,630,180,990,679280,393110,13300,00,00,00
1.1558119189443827e+18,80,450,260,1160,650,820,00,00,00,00
1.155812587227013e+18,130,430,230,1230,38850,39810,1770,00,00,00
1.1558207463562854e+18,20,380,210,1030,180,420,00,00,00,00
1.1558254650696704e+18,10,660,500,2540,2080,2710,20,100,11109999656677246,10529999732971191
1.155831668185477e+18,80,560,90,570,15400,18630,1260,00,00,00
1.155832058184421e+18,40,440,110,580,39720,42220,1910,00,00,00
1.1558322761036964e+18,80,560,90,570,12520,11270,140,00,00,00
1.155834676726194e+18,110,440,360,1570,140,1050,00,00,00,00
1.155836400237011e+18,30,630,180,910,3020,3520,680,100,11109999656677246,10529999732971191
1.1558373661515817e+18,170,360,220,1110,90,990,00,00,00,00
1.1558428033285325e+18,20,340,140,440,280,580,10,00,00,00
1.1558449281629798e+18,40,440,110,580,240,280,10,00,00,00
1.1558450530190336e+18,50,540,270,1430,19260,760,240,00,00,00
1.1558455331367608e+18,10,640,530,2620,400,790,00,00,00,00
1.1558473460282573e+18,60,530,460,2370,18320,33710,190,00,00,00
1.1558552074834862e+18,20,520,470,2220,19170,50010,240,100,11109999656677246,10529999732971191
1.1558592408646164e+18,10,540,390,1550,11400,9400,530,100,11109999656677246,10529999732971191
1.1558604533035415e+18,20,620,560,2590,12400,16270,370,00,00,00
1.1558606186389668e+18,30,610,450,2220,11130,210,80,100,11109999656677246,10529999732971191
1.15586125536367e+18,110,380,160,880,35540,10740,2680,125,11109999656677246,11760000228881836
1.1558613375678339e+18,50,650,170,980,8600,8610,270,00,00,00
1.155862302215811e+18,20,610,290,1120,30,210,00,00,00,00
1.1558661878358915e+18,50,650,170,980,10070,14350,660,00,00,00
1.1558711742635415e+18,30,630,380,1580,18210,33880,80,100,11109999656677246,10529999732971191
1.1558734137365996e+18,40,570,350,1700,310,980,10,00,00,00
1.1558734714712596e+18,210,320,150,750,4880,3820,20,00,00,00
1.1558751580426322e+18,90,530,150,540,636210,29460,7630,16670000076293945,11109999656677246,13329999923706055
1.1558784150792888e+18,90,420,140,580,13000,290,10,200,11109999656677246,14289999961853027
1.155885701470331e+18,20,580,180,900,28887410,6280,223190,00,00,00
1.1558906222906368e+18,60,630,330,1710,12780,12650,570,100,11109999656677246,10529999732971191
1.155892506569171e+18,30,390,20,120,990,1430,30,00,00,00
1.155892756876845e+18,00,180,540,2270,3390,1840,340,00,00,00
1.1558964935109427e+18,430,220,130,600,110,790,00,00,00,00
1.1558972512622797e+18,40,440,110,580,59640,19730,3060,00,00,00
1.1558986757778307e+18,20,610,560,2420,2820,2780,40,100,11109999656677246,10529999732971191
1.1558993379285606e+18,50,470,130,740,54830,26570,2140,00,00,00
1.1558994103642153e+18,30,530,520,2590,129870,4860,3530,00,00,00
1.15590034047624e+18,30,560,330,1590,129870,4860,3530,00,00,00
1.1559007207948206e+18,110,380,140,860,130510,133840,590,125,11109999656677246,11760000228881836
1.1559016430048297e+18,40,600,410,2160,10880,24810,40,100,11109999656677246,10529999732971191
1.1559032056221286e+18,110,380,140,860,2310,3460,40,125,11109999656677246,11760000228881836
1.155903304171266e+18,20,630,170,980,550,1010,00,00,00,00
1.155906542115414e+18,40,440,110,580,80,310,00,00,00,00
1.1559099631699476e+18,30,630,260,1330,40440,48640,1460,00,00,00
1.1559177323043963e+18,90,110,140,640,360,670,00,00,00,00
1.1559180062637463e+18,160,300,140,590,7220,22460,300,00,00,00
1.155926570059436e+18,10,680,360,2280,7129490,100,45350,00,00,00
1.155926582608855e+18,10,680,360,2280,608150,1670,7670,00,00,00
1.1559265960096195e+18,10,680,360,2280,417550,120,4000,00,00,00
1.1559266121283625e+18,10,680,360,2280,276450,840,2560,00,00,00
1.1559274338386207e+18,560,20,90,420,1350,2210,00,00,00,00
1.155930545169109e+18,30,510,200,1000,21350,50010,80,100,11109999656677246,10529999732971191
1.1559418467799777e+18,90,420,140,580,31720,40160,150,200,11109999656677246,14289999961853027
1.155943030286717e+18,00,380,360,1770,00,200,00,100,11109999656677246,10529999732971191
1.155943209899397e+18,200,410,100,570,770,4290,110,00,00,00
1.1559434841272402e+18,30,520,140,740,00,200,00,00,00,00
1.155946673488613e+18,30,120,210,1070,31720,40160,150,00,00,00
1.155949393037521e+18,50,600,150,910,440,3190,20,00,00,00
1.1559498693678285e+18,90,70,730,2510,19270,9400,640,00,00,00
1.1559511271515177e+18,640,40,80,370,12060,17630,260,00,00,00
1.1559546511218975e+18,70,550,530,2130,260,1260,00,00,00,00
1.1559546853431747e+18,50,570,130,640,118380,119620,430,00,00,00
1.1559547865098445e+18,50,570,130,640,143660,144570,650,00,00,00
1.155954912838029e+18,20,560,540,2400,2860,8640,60,00,00,00
1.155954999282692e+18,60,530,170,800,6200,12930,120,00,00,00
1.1559559758928486e+18,10,620,310,1800,190,520,10,00,00,00
1.1559575751305994e+18,470,00,370,1740,11700,11190,160,00,00,00
1.1559598852231741e+18,80,500,140,720,54830,26570,2140,00,00,00
1.1559612243931791e+18,50,570,130,640,143660,144570,650,00,00,00
1.15597358843383e+18,90,420,140,580,20,30,20,200,11109999656677246,14289999961853027
1.1559861195839447e+18,50,470,130,740,22670,6940,1040,00,00,00
1.1560092661398979e+18,20,620,90,630,1350,00,30,00,00,00
1.1560112726991217e+18,450,150,400,2470,109690,112420,540,100,11109999656677246,10529999732971191
1.1560122074669588e+18,10,670,380,1800,9380,7010,50,100,11109999656677246,10529999732971191
1.1560298178101123e+18,30,590,470,2330,510,300,40,00,00,00
1.1560299171815752e+18,10,480,550,2730,7690,3490,130,00,00,00
1.1560308121034627e+18,20,620,90,630,36480,42580,2000,00,00,00
1.1560332476602163e+18,110,80,40,190,955990,55760,11990,00,00,00
1.1560339383404708e+18,20,530,290,1270,5850,2580,780,00,00,00
1.15603878450645e+18,180,180,280,1270,2220,11060,50,00,00,00
1.156040550467813e+18,20,630,170,980,2020,1230,40,00,00,00
1.1560531318489293e+18,30,560,390,2030,360,180,20,200,22219999313354492,21049999237060547
1.1560538600347812e+18,10,670,360,1860,9380,7010,50,100,11109999656677246,10529999732971191
1.1560686563565036e+18,10,470,290,1410,990,940,00,100,11109999656677246,10529999732971191
1.15607269725381e+18,20,620,90,630,22670,6940,1040,00,00,00
1.156074186126684e+18,160,300,130,790,10290,5480,540,14289999961853027,11109999656677246,125
1.1560767334954227e+18,110,80,50,200,5850,2580,780,00,00,00
1.156078089031553e+18,00,550,610,2800,270,2930,00,00,00,00
1.1560831678430495e+18,50,550,400,1780,30880,49360,1080,100,11109999656677246,10529999732971191
1.156091303479767e+18,20,540,420,2090,20700,9550,1220,100,11109999656677246,10529999732971191
1.1560948672749937e+18,50,540,140,700,636210,29460,7630,00,00,00
1.156095002864341e+18,60,540,100,590,30690,46920,1840,00,00,00
1.1560957972109926e+18,160,330,550,2750,200,2210,10,00,00,00
1.1560960371209052e+18,10,560,270,1410,16365480,6690,208350,100,11109999656677246,10529999732971191
1.1560961942774948e+18,80,380,110,580,13560,14350,350,00,00,00
1.1560975750968563e+18,10,500,440,1690,1470,1000,330,100,11109999656677246,10529999732971191
1.1560975850961347e+18,10,610,720,2300,1470,1000,330,100,11109999656677246,10529999732971191
1.1560976304784466e+18,60,540,100,590,3250,70,970,00,00,00
1.1560988019350364e+18,60,540,100,590,17546470,660,13020,00,00,00
1.1561016978626803e+18,70,470,160,700,4910,3220,200,00,00,00
1.1561033823582536e+18,70,380,270,1530,25980,27010,2070,100,11109999656677246,10529999732971191
1.1561046748078858e+18,50,600,280,1510,786190,10320,27410,100,11109999656677246,10529999732971191
1.156112388950651e+18,20,670,320,1510,1867680,450,20600,00,00,00
1.156114361779282e+18,60,540,100,590,1330,860,10,00,00,00
1.156116636283392e+18,50,540,520,2750,101170,18650,1800,00,00,00
1.15611965271774e+18,10,570,430,2340,220,480,00,100,11109999656677246,10529999732971191
1.1561203730223964e+18,20,540,520,2800,25240,5090,1640,100,11109999656677246,10529999732971191
1.1561217099148575e+18,20,590,330,1620,12150,9960,360,00,00,00
1.156122651837911e+18,80,460,560,2750,270,1080,00,00,00,00
1.1561245241460244e+18,350,120,110,400,7620,1060,130,00,00,00
1.1561249122365972e+18,60,570,100,590,10040,46100,00,00,00,00
1.156125829308539e+18,60,570,100,590,840,1220,20,00,00,00
1.1561334862370284e+18,20,620,90,630,17570,22970,10310,00,00,00
1.1561335460561756e+18,20,520,360,1780,3340,3160,110,00,00,00
1.1561415379962263e+18,80,400,90,520,35540,10740,2680,00,00,00
1.1561424838663043e+18,90,420,140,580,18700,29230,60,200,11109999656677246,14289999961853027
1.1561427414637158e+18,140,230,60,300,710,5490,10,00,00,00
1.1561500940994396e+18,10,660,610,2580,2320,3710,30,00,00,00
1.1561505288433539e+18,60,570,100,590,2100,270,200,00,00,00
1.1561508726337495e+18,160,460,220,1080,10070,2310,200,100,11109999656677246,10529999732971191
1.156151028733157e+18,30,580,220,1120,5720,9680,170,00,00,00
1.1561524552914493e+18,60,540,390,2160,319310,1300,6280,00,00,00
1.1561526089749422e+18,40,620,500,2550,130,770,00,00,00,00
1.1561556360793987e+18,350,230,170,590,1110,2630,10,00,00,00
1.1561569331303793e+18,30,650,450,2400,130,770,00,00,00,00
1.1561598022900326e+18,60,540,100,590,73080,13080,1060,00,00,00
1.1561598694451282e+18,60,540,100,590,16300,45050,400,00,00,00
1.1561599197139026e+18,90,550,100,590,7670,16740,130,00,00,00
1.1561613281359747e+18,10,530,140,630,6170,6770,1400,00,00,00
1.1561623400580137e+18,170,320,210,860,57670,29330,2060,00,00,00
1.1561625770235453e+18,90,490,320,1750,779900,5410,14560,100,11109999656677246,10529999732971191
1.1561634314578534e+18,60,540,100,590,4120,6600,280,00,00,00
1.1561636145306542e+18,40,600,230,1230,710,1010,40,00,00,00
1.1561652800050012e+18,20,480,370,1870,2760,2270,70,100,11109999656677246,10529999732971191
1.156166283399979e+18,40,440,110,580,10350,22940,190,00,00,00
1.156166401838723e+18,40,550,180,920,10350,22940,190,00,00,00
1.156169023803052e+18,20,620,90,630,570,1060,90,00,00,00
1.1561697343726346e+18,60,570,100,590,1600,160,20,00,00,00
1.1561704328794972e+18,190,130,130,800,2010,4740,90,00,00,00
1.1561721845298995e+18,20,620,90,630,1110,3410,90,00,00,00
1.1561743104757965e+18,110,380,140,860,102400,91190,180,125,11109999656677246,11760000228881836
1.1561757631477635e+18,20,620,450,1970,5850,2580,780,00,00,00
1.1561766238651597e+18,60,540,100,590,5760,17890,280,00,00,00
1.15617697100245e+18,60,540,100,590,2270,00,230,00,00,00
1.1561793433133752e+18,60,540,120,610,4810,1110,20,00,00,00
1.1561847351876444e+18,60,540,100,590,24740,42910,2250,00,00,00
1.1561851623062077e+18,60,540,120,610,810,1440,00,00,00,00
1.1561854530048737e+18,60,540,100,590,24310,40460,1940,00,00,00
1.1561858378282803e+18,330,60,540,2620,7440,10840,220,00,00,00
1.156186351894696e+18,60,540,100,590,3590,14040,150,00,00,00
1.156186419058172e+18,50,270,130,780,54830,26570,2140,200,22219999313354492,21049999237060547
1.1561865292005212e+18,40,580,140,700,3540,6520,40,00,00,00
1.1561865862431089e+18,50,630,160,910,54830,26570,2140,00,00,00
1.1561874804813128e+18,60,540,100,590,5390,4930,30,00,00,00
1.1561949844264755e+18,40,440,110,580,1250,1150,560,00,00,00
1.1561954474527212e+18,10,690,280,1720,4604650,4430,5790,100,11109999656677246,10529999732971191
1.1561975736082473e+18,100,420,170,720,23910,10720,270,125,11109999656677246,11760000228881836
1.1561994794369597e+18,30,600,420,2010,14280,26740,320,100,11109999656677246,10529999732971191
1.1562001377834883e+18,10,730,340,1700,2140,6840,80,100,11109999656677246,10529999732971191
1.1562028139507016e+18,60,510,60,360,1060,8940,00,00,00,00
1.1562093830696264e+18,40,440,110,580,2480,7630,00,00,00,00
1.1562111318008586e+18,20,620,100,640,2680,4300,10,00,00,00
1.1562128044221645e+18,50,640,190,1210,42750,33100,2080,200,22219999313354492,21049999237060547
1.156216638162854e+18,80,510,150,910,4270,1320,210,100,11109999656677246,10529999732971191
1.1562168580282327e+18,30,420,150,770,54830,26570,2140,00,00,00
1.156222448624214e+18,50,550,220,1170,285690,5810,9770,100,11109999656677246,10529999732971191
1.1562249869752852e+18,40,440,110,580,320,640,10,00,00,00
1.1562253257701704e+18,80,380,360,1880,740,2460,20,00,00,00
1.1562264566761226e+18,190,310,100,430,8970,8130,590,00,00,00
1.1562270416263373e+18,20,630,170,980,190,310,00,00,00,00
1.1562292845766e+18,30,610,140,700,35540,10740,2680,125,11109999656677246,11760000228881836
1.1562304694423306e+18,50,630,170,920,557550,2080,20650,00,00,00
1.1562307062525665e+18,40,440,110,580,30830,50010,2730,00,00,00
1.156232943339262e+18,50,570,330,1480,34040,26130,520,100,11109999656677246,10529999732971191
1.1562330881516419e+18,40,440,110,580,160,110,00,00,00,00
1.1562331852037527e+18,40,440,110,580,3490,12340,220,00,00,00
1.156234001033642e+18,290,280,460,2470,197820,143590,4930,100,11109999656677246,10529999732971191
1.156234179572621e+18,40,440,110,580,410,2100,40,00,00,00
1.1562345046269542e+18,100,60,80,650,800,00,10,14289999961853027,11109999656677246,125
1.156234507793551e+18,70,100,200,1050,277260,208850,3980,100,11109999656677246,10529999732971191
1.15623475121852e+18,40,440,110,580,1490,2990,220,00,00,00
1.1562357670285517e+18,40,440,110,580,3610,9370,10,00,00,00
1.156236378646229e+18,00,680,440,2430,14950,23440,40,200,22219999313354492,21049999237060547
1.1562375953089618e+18,30,670,160,880,4680,2480,80,00,00,00
1.1562391860866212e+18,60,480,140,720,636210,29460,7630,00,00,00
1.1562392623979274e+18,60,540,120,610,21480,21350,80,00,00,00
1.1562393071092777e+18,100,60,80,650,56050,58120,2070,14289999961853027,11109999656677246,125
1.15624015855718e+18,20,520,560,2440,10390,49970,160,00,00,00
1.156241185851265e+18,40,440,110,580,120,460,00,00,00,00
1.1562414410285463e+18,180,430,420,2080,3150,7350,60,100,11109999656677246,10529999732971191
1.1562422361343468e+18,60,520,510,2780,17110,16860,510,100,11109999656677246,10529999732971191
1.1562427800181391e+18,60,540,100,590,4300,14210,160,00,00,00
1.1562431654159032e+18,40,440,110,580,15050,49990,510,00,00,00
1.156244192722641e+18,40,600,170,850,68418900,4550,501300,11109999656677246,11109999656677246,11109999656677246
1.1562444748022003e+18,40,600,170,850,82950,150,5380,11109999656677246,11109999656677246,11109999656677246
1.1562446959635907e+18,20,700,390,1510,560,3030,00,00,00,00
1.1562454576995779e+18,60,540,100,590,1020,23970,10,00,00,00
1.1562455851307459e+18,40,580,140,760,7840,18320,190,00,00,00
1.1562460621490545e+18,40,440,110,580,3840,3750,260,00,00,00
1.156246600546693e+18,110,380,140,860,16790,14540,1740,125,11109999656677246,11760000228881836
1.156246614517977e+18,30,610,160,790,660,1140,40,100,11109999656677246,10529999732971191
1.156247752847659e+18,100,60,80,650,3220,2710,10,14289999961853027,11109999656677246,125
1.1562480234224271e+18,30,590,260,1030,40,80,00,00,00,00
1.1562491838521219e+18,70,500,230,1210,1530,8030,50,100,11109999656677246,10529999732971191
1.1562495268958945e+18,40,440,110,580,40,2230,00,00,00,00
1.156250013728555e+18,40,440,110,580,7870,6110,60,00,00,00
1.1562500992841523e+18,60,590,560,2700,173600,44740,5770,00,00,00
1.1562506103474583e+18,20,620,100,640,3170,620,220,00,00,00
1.1562519439515812e+18,30,540,290,1620,1920,2780,00,200,22219999313354492,21049999237060547
1.156252270398509e+18,40,440,110,580,4160,13350,70,00,00,00
1.156252438208422e+18,10,630,340,1530,490,3340,00,100,11109999656677246,10529999732971191
1.156252940954493e+18,50,560,410,1560,1290,1120,80,00,00,00
1.1562530710281623e+18,40,440,110,580,5530,20690,330,00,00,00
1.156253400843137e+18,40,440,110,580,1430,5530,50,00,00,00
1.1562542235724636e+18,10,600,260,1410,56000,59730,10,200,22219999313354492,21049999237060547
1.156254405743829e+18,40,440,110,580,820,2240,00,00,00,00
1.1562558989076972e+18,140,460,140,840,610,100,120,00,00,00
1.156256117669806e+18,40,440,110,580,3610,26270,350,00,00,00
1.156257581884559e+18,130,380,210,1000,161620,1950,2940,00,00,00
1.1562582713528195e+18,180,60,80,340,1230,7250,10,00,00,00
1.156260872463016e+18,50,630,160,940,1330,16170,00,100,11109999656677246,10529999732971191
1.1562621950319452e+18,100,60,80,650,1146710,4820,37160,14289999961853027,11109999656677246,125
1.1562634347842478e+18,240,230,60,300,9680,18640,150,00,00,00
1.1562648529705452e+18,100,60,80,650,2120,160,250,14289999961853027,11109999656677246,125
1.1562654957435986e+18,40,440,110,580,190,860,00,00,00,00
1.1562665228532204e+18,90,80,200,1150,28040,31450,10,100,11109999656677246,10529999732971191
1.1562684713926205e+18,40,440,110,580,750,6060,130,00,00,00
1.1562707679082414e+18,100,60,80,590,3168730,450,101700,14289999961853027,11109999656677246,125
1.1562720256961126e+18,40,440,110,580,15830,26710,310,00,00,00
1.1562723339775263e+18,60,570,130,460,3520,19350,00,00,00,00
1.1562737218810388e+18,100,50,130,770,8360,8320,60,100,11109999656677246,10529999732971191
1.1562745008388588e+18,10,520,500,2580,59540,14550,420,00,00,00
1.1562756235827528e+18,250,210,430,1500,23030,11650,630,00,00,00
1.1562764158781932e+18,20,30,50,310,280,2240,00,00,00,00
1.156277371286315e+18,60,540,100,590,7470,49870,30,00,00,00
1.1562780282315735e+18,70,420,460,2440,2440,5600,10,00,00,00
1.1562780324678124e+18,40,610,410,2560,449530,195610,6800,100,11109999656677246,10529999732971191
1.156285929881002e+18,20,540,340,1620,2341940,6080,28410,200,22219999313354492,21049999237060547
1.1562869610841948e+18,40,440,110,580,11030,12300,140,00,00,00
1.156287351984988e+18,20,540,340,1620,82950,150,5380,200,22219999313354492,21049999237060547
1.1562889329900626e+18,60,540,100,590,800,1650,00,00,00,00
1.1562899054143447e+18,60,520,560,2480,1380,16640,10,00,00,00
1.1562924526654996e+18,110,190,360,1400,3280,1840,90,00,00,00
1.156294692054737e+18,10,670,370,1930,21610,31630,1340,200,22219999313354492,21049999237060547
1.1562959439160852e+18,30,570,200,920,16200,2440,720,00,00,00
1.1562964073992274e+18,80,100,150,860,1050,2340,60,11109999656677246,11109999656677246,11109999656677246
1.1562974494614897e+18,40,440,110,580,2320,2400,70,00,00,00
1.156298900732633e+18,50,430,120,660,50,640,00,00,00,00
1.156299068466856e+18,100,60,80,650,9410,10280,240,14289999961853027,11109999656677246,125
1.1563056954629734e+18,40,600,170,850,20060,14130,200,11109999656677246,11109999656677246,11109999656677246
1.156308102955692e+18,600,20,70,300,26530,30460,300,00,00,00
1.1563118504238572e+18,60,540,100,590,37590,33980,970,00,00,00
1.1563121850160824e+18,40,460,610,2800,104390,6530,1060,00,00,00
1.1563140388523581e+18,250,330,230,1010,82480,42540,5580,00,00,00
1.156315339845714e+18,20,670,500,2360,810,4070,00,100,11109999656677246,10529999732971191
1.1563157740484936e+18,40,440,110,580,2080,7280,230,00,00,00
1.1563217361551073e+18,40,440,110,580,750,2010,20,00,00,00
1.1563230604144067e+18,10,610,530,2780,17110,16860,510,100,11109999656677246,10529999732971191
1.1563231106076303e+18,40,440,110,580,4190,7660,30,00,00,00
1.1563235852057027e+18,30,630,350,2030,2730950,20390,11300,100,11109999656677246,10529999732971191
1.1563236493491487e+18,40,440,110,580,9830,30470,130,00,00,00
1.1563237225271992e+18,10,590,220,1300,3280,1990,30,100,11109999656677246,10529999732971191
1.156323757650317e+18,50,650,170,980,110,2590,10,00,00,00
1.1563246814164132e+18,60,540,100,590,65930,36340,280,00,00,00
1.1563262402127176e+18,20,680,500,2110,66250,7310,2180,100,11109999656677246,10529999732971191
1.156326386866565e+18,30,650,200,990,66250,7310,2180,125,11109999656677246,11760000228881836
1.156327305708544e+18,40,600,170,850,3761170,27790,43930,11109999656677246,11109999656677246,11109999656677246
1.1563287837811016e+18,190,360,210,1120,3680,3530,380,11109999656677246,11109999656677246,11109999656677246
1.1563297855654295e+18,80,400,80,570,30690,46920,1840,3333000183105469,22219999313354492,26670000076293945
1.1563337898968187e+18,80,400,80,570,1810,1030,30,3333000183105469,22219999313354492,26670000076293945
1.156337183986524e+18,10,610,160,930,2652600,7900,52290,100,11109999656677246,10529999732971191
1.1563389230833132e+18,10,610,160,930,11450,30,380,100,11109999656677246,10529999732971191
1.1563441013081743e+18,20,620,90,630,3930,24990,80,00,00,00
1.1563443770081853e+18,110,420,510,2500,2790,10350,260,00,00,00
1.1563504127961047e+18,30,520,150,750,5090,4030,210,00,00,00
1.1563537134323466e+18,380,180,100,420,730,2960,00,00,00,00
1.1563552537863575e+18,80,400,80,570,65740,14810,3480,3333000183105469,22219999313354492,26670000076293945
1.1563613677770875e+18,10,610,410,1930,37800,43020,10,100,11109999656677246,10529999732971191
1.156364279106478e+18,370,150,410,1890,360,180,20,100,11109999656677246,10529999732971191
1.1563771836209316e+18,80,400,80,570,13620,9070,1100,3333000183105469,22219999313354492,26670000076293945
1.15637912867908e+18,60,540,100,590,9120,21270,330,00,00,00
1.156382646043365e+18,370,150,410,1890,930,8420,00,100,11109999656677246,10529999732971191
1.1563849276021391e+18,40,630,200,810,11350,820,10,125,11109999656677246,11760000228881836
1.1563950264040735e+18,20,640,600,2560,490,1290,00,00,00,00
1.1563990813605192e+18,90,540,120,670,1241870,3450,46370,14289999961853027,11109999656677246,125
1.1564012118867026e+18,40,600,190,870,290160,142900,5720,11109999656677246,11109999656677246,11109999656677246
1.1564012443003044e+18,40,600,220,900,26430,42060,1990,11109999656677246,11109999656677246,11109999656677246
1.1564028553366979e+18,120,370,120,480,2652600,7900,52290,00,00,00
1.1564043259393267e+18,120,370,120,480,11450,30,380,00,00,00
