TRECIS-CTIT-H-Test-027	Q0	750842231007748096	32	0.25	["Other-Advice", "Report-ServiceAvailable"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	750843629959131136	33	0.25	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	750870192096317440	34	0.25	["Report-Hashtags", "Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	750872741587267584	35	0.25	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	750876448534114305	36	0.25	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	750877157996519424	37	0.75	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	750896881706860544	38	0.75	["ContinuingReport-News", "Report-ThirdPartyObservation"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	750909560844460032	39	0.25	["PastReport-News", "Other-Sentiment", "Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	750911750632009728	40	0.25	["Other-Sentiment"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	750919975741915136	41	0.25	["Other-Sentiment"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	750921109738971137	42	0.25	["Other-Sentiment"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	750922926162083840	43	0.25	["Report-Hashtags", "PastReport-News", "Other-Sentiment"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	750923103740375040	44	0.25	["Other-Sentiment"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	750926719540879360	45	0.25	["Other-Discussion", "PastReport-News"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	750929347574247424	46	0.25	["Report-MultimediaShare"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	750933012519395329	47	0.75	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	750957881311301632	48	0.25	["PastReport-News", "Other-Sentiment", "Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	750971070904238080	49	0.75	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	750974441148993536	50	0.25	["Other-Sentiment"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	750999701281845248	51	0.25	["Report-MultimediaShare"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751000587689336832	52	0.25	["Other-Discussion", "PastReport-News", "Other-Sentiment"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751013359231741952	53	0.75	["ContinuingReport-News"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751015637737148420	54	0.25	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751026287280619520	55	0.25	["Other-Discussion", "PastReport-News", "Other-Sentiment", "Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751026820607307776	56	0.75	["Report-Factoid", "PastReport-News"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751027902288986112	57	0.25	["PastReport-News", "Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751035606596136963	58	0.25	["PastReport-News", "Other-Sentiment"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751044202042122240	59	0.75	["Report-Factoid", "Report-Hashtags"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751056292500824064	60	0.75	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751060185393668097	61	0.25	["Other-Discussion", "PastReport-News"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751060427438718976	62	0.75	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751081482211340289	63	0.25	["Other-Discussion", "PastReport-News"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751083403861078016	64	0.75	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751086630287486976	65	0.25	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751087333831618560	66	0.25	["PastReport-News"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751089869623996416	67	0.25	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751093995590209536	68	0.75	["KnownAlready"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751098786928267264	69	0.25	["Report-MultimediaShare"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751117976896622592	70	0.25	["PastReport-News"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751125849584259072	71	0.25	["Other-Sentiment", "Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751127369188913152	72	0.75	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751148330294456321	73	0.25	["Other-Sentiment"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751150915684413440	74	0.25	["PastReport-News"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751153216318869505	75	0.75	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751153255317532672	76	0.25	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751158905384923136	77	0.75	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751159331442135040	78	0.75	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751161398323867648	79	0.25	["Report-Hashtags"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751163435463823360	80	0.75	["ContinuingReport-News"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751167367967678464	81	0.25	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751169184013230080	82	0.75	["ContinuingReport-News", "Report-MultimediaShare"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751172744067239936	83	0.25	["Report-Hashtags", "Other-Sentiment"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751178581468819456	84	0.75	["ContinuingReport-News"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751181336937979912	85	0.25	["Other-Discussion", "Report-MultimediaShare", "PastReport-News"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751185886243459073	86	0.75	["Other-Discussion"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751187582742958080	87	0.75	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751188874567815169	88	0.75	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751192599726174208	89	0.25	["Report-Hashtags"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751197647139053568	90	0.25	["ContinuingReport-News", "Report-MultimediaShare", "Report-ThirdPartyObservation"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751200384832704512	91	0.25	["Other-Sentiment", "Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751202432009564160	92	0.25	["Other-Discussion"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751203013457354752	93	0.25	["Other-Sentiment"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751205721568534528	94	0.75	["ContinuingReport-News", "Report-MultimediaShare", "Report-ThirdPartyObservation"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751206042801999872	95	0.75	["ContinuingReport-News", "Report-MultimediaShare", "Report-ThirdPartyObservation"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751206534009327616	96	0.75	["Report-Hashtags", "Report-MultimediaShare"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751208395345055744	97	0.75	["ContinuingReport-News", "Report-Factoid", "KnownAlready", "Report-MultimediaShare", "PastReport-News", "SignificantEventChange", "Report-ThirdPartyObservation"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751208717782163456	98	0.75	["ContinuingReport-News", "Report-Factoid", "Report-MultimediaShare"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751208842889826305	99	0.25	["ContinuingReport-News", "Report-Factoid", "Report-MultimediaShare", "PastReport-News"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751209844141596673	100	0.75	["ContinuingReport-News"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751210539552911360	101	0.75	["Report-Hashtags", "Report-MultimediaShare"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751212686499721216	102	0.75	["ContinuingReport-News", "Report-MultimediaShare"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751215820768964608	103	0.75	["ContinuingReport-News", "Report-Hashtags", "Report-MultimediaShare", "Report-ThirdPartyObservation"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751216395438788608	104	0.75	["ContinuingReport-News", "Report-Hashtags", "Report-MultimediaShare", "Report-ThirdPartyObservation"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751218526023589889	105	0.75	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751221844167036928	106	0.25	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751222544200404996	107	0.75	["ContinuingReport-News"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751223626989445120	108	0.75	["ContinuingReport-News", "Report-MultimediaShare", "Report-ThirdPartyObservation"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751224623312740352	109	0.25	["ContinuingReport-News", "Report-Hashtags"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751225761839738880	110	0.25	["Report-ThirdPartyObservation"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751227611922046976	111	0.25	["Report-Hashtags", "Report-MultimediaShare", "PastReport-News"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751228178387963905	112	0.25	["PastReport-News"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751228310621810688	113	0.25	["PastReport-News"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751228384030654464	114	0.75	["ContinuingReport-News", "Report-MultimediaShare"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751228495263567876	115	0.75	["Report-MultimediaShare", "PastReport-News"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751228802768859140	116	0.25	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751230314450554880	117	0.25	["PastReport-News"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751230841544519680	118	0.25	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751234114838155265	119	0.75	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751234119409995776	120	0.75	["Report-MultimediaShare", "PastReport-News"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751234162938355712	121	0.75	["ContinuingReport-News"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751234439674359808	122	0.25	["ContinuingReport-News"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751234469433004032	123	0.25	["Other-Discussion", "PastReport-News", "Other-Sentiment", "Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751234479398670336	124	0.25	["ContinuingReport-News"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751234523300564992	125	0.25	["Other-Sentiment", "Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751234620046254080	126	0.25	["Report-Hashtags", "Other-Sentiment"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751234622814576640	127	0.25	["PastReport-News"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751234679408242688	128	0.25	["Report-Hashtags", "Other-Sentiment"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751234716003512320	129	0.75	["ContinuingReport-News"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751234815706488832	130	0.25	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751234861650894850	131	0.25	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751234928373891072	132	0.75	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751234932635111425	133	0.25	["Other-Sentiment"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751234950481874944	134	0.25	["Other-Discussion", "PastReport-News"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751234959428378625	135	0.25	["Report-MultimediaShare"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751234984623501312	136	0.25	["Other-Discussion", "PastReport-News", "Other-Sentiment"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751234988650041344	137	0.25	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235016651337728	138	0.25	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235015577509888	139	0.25	["Other-Sentiment"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235015057473536	140	0.25	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235095659294720	141	0.25	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235130753060864	142	0.25	["PastReport-News"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235132334362625	143	0.75	["Report-MultimediaShare"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235146074955776	144	0.25	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235183173480452	145	0.25	["Other-Discussion", "Report-Hashtags", "Other-Sentiment", "Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235224634204160	146	0.25	["Other-Sentiment"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235243013582849	147	0.25	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235248092962818	148	0.25	["PastReport-News", "Other-Sentiment", "Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235285925572608	149	0.25	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235297787064320	150	0.25	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235321010987008	151	0.25	["ContinuingReport-News"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235347535781888	152	0.75	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235353273589760	153	0.75	["ContinuingReport-News", "KnownAlready", "PastReport-News", "SignificantEventChange", "Report-ThirdPartyObservation"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235374563807232	154	0.25	["ContinuingReport-News"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235394193149952	155	0.25	["Report-Hashtags", "Other-Sentiment"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235402128695297	156	0.25	["Other-Discussion", "PastReport-News", "Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235426317373440	157	0.75	["ContinuingReport-News", "Report-MultimediaShare"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235429412671489	158	0.25	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235441882312704	159	0.75	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235441488236544	160	0.75	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235447502897152	161	0.25	["Report-Hashtags", "Other-Sentiment"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235467945795584	162	0.75	["ContinuingReport-News"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235512585687041	163	0.25	["Report-MultimediaShare", "PastReport-News"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235518088687617	164	0.25	["PastReport-News"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235525567209473	165	0.75	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235570563776513	166	0.25	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235577652006912	167	0.25	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235621302050816	168	0.25	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235633855680512	169	0.25	["Other-Sentiment", "Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235651262095360	170	0.25	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235700796764160	171	0.75	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235728768589824	172	0.25	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235731427762180	173	0.25	["Other-Sentiment"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235751115841536	174	0.25	["ContinuingReport-News", "PastReport-News"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235761723224064	175	0.25	["Report-Hashtags", "Other-Sentiment"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235766752190464	176	0.25	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235779561652228	177	0.25	["PastReport-News"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235795348926464	178	0.25	["Report-Hashtags", "Other-Sentiment"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235795713921024	179	0.25	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235798226264068	180	0.75	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235801707520001	181	0.25	["Other-Discussion", "Other-Sentiment"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235807193686016	182	0.25	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235846158811137	183	0.25	["PastReport-News", "Other-Sentiment"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235864903114752	184	0.25	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235882976288768	185	0.25	["Other-Sentiment"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235899988541441	186	0.25	["PastReport-News"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235899069988864	187	0.25	["Other-Sentiment"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235913070415873	188	0.25	["PastReport-News"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235918405795840	189	0.25	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235920901181441	190	0.25	["Other-Sentiment"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235924193718276	191	0.25	["Other-Discussion"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235924252499969	192	0.25	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235925267533824	193	0.25	["Other-Sentiment"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235930099515392	194	0.25	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235934683697152	195	0.25	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235960923361284	196	0.75	["ContinuingReport-News"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235973703282688	197	0.25	["PastReport-News", "Other-Sentiment"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235979839549440	198	0.25	["PastReport-News", "Other-Sentiment"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751235985632071680	199	0.75	["Other-Irrelevant"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751236010781057024	200	0.25	["PastReport-News"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751236013146669057	201	0.25	["PastReport-News", "Other-Sentiment"]	nyu-smapp_fasttext_multi
TRECIS-CTIT-H-Test-027	Q0	751236022764199940	202	0.25	["Other-Sentiment"]	nyu-smapp_fasttext_multi
